"temp","index"
17.1847113913499,16
10.6940304863286,17
14.7422610345263,18
10.2074671798698,19
11.8993315049694,20
12.6555740163103,21
14.6759879100098,22
9.52102320159662,23
5.09023367826719,24
14.283515588964,25
16.8451241200786,26
11.0724689671175,27
12.0049375983809,28
16.9551322404387,29
15.6133137570607,30
8.85360753908933,31
